run;date;hrs_after_incubation;pipe_nr;treatment;tinytag;minute;ppm
4;12.11.2025;36;34;BUD;G;ppm _room;641
4;12.11.2025;36;34;BUD;G;ppm_0;662
4;12.11.2025;36;34;BUD;G;ppm_1;679
4;12.11.2025;36;34;BUD;G;ppm_2;694
4;12.11.2025;36;34;BUD;G;ppm_3;708
4;12.11.2025;36;34;BUD;G;ppm_4;720
4;12.11.2025;36;34;BUD;G;ppm_5;732
4;12.11.2025;36;34;BUD;G;ppm_6;743
4;12.11.2025;36;38;SCD;H;ppm _room;666
4;12.11.2025;36;38;SCD;H;ppm_0;681
4;12.11.2025;36;38;SCD;H;ppm_1;717
4;12.11.2025;36;38;SCD;H;ppm_2;747
4;12.11.2025;36;38;SCD;H;ppm_3;773
4;12.11.2025;36;38;SCD;H;ppm_4;797
4;12.11.2025;36;38;SCD;H;ppm_5;819
4;12.11.2025;36;38;SCD;H;ppm_6;840
4;13.11.2025;48;35;BCW;A;ppm _room;600
4;13.11.2025;48;35;BCW;A;ppm_0;603
4;13.11.2025;48;35;BCW;A;ppm_1;617
4;13.11.2025;48;35;BCW;A;ppm_2;631
4;13.11.2025;48;35;BCW;A;ppm_3;643
4;13.11.2025;48;35;BCW;A;ppm_4;654
4;13.11.2025;48;35;BCW;A;ppm_5;666
4;13.11.2025;48;35;BCW;A;ppm_6;675
4;13.11.2025;48;40;SCW;B;ppm _room;612
4;13.11.2025;48;40;SCW;B;ppm_0;617
4;13.11.2025;48;40;SCW;B;ppm_1;676
4;13.11.2025;48;40;SCW;B;ppm_2;720
4;13.11.2025;48;40;SCW;B;ppm_3;753
4;13.11.2025;48;40;SCW;B;ppm_4;783
4;13.11.2025;48;40;SCW;B;ppm_5;812
4;13.11.2025;48;40;SCW;B;ppm_6;839
4;13.11.2025;48;36;BCD;C;ppm _room;625
4;13.11.2025;48;36;BCD;C;ppm_0;705
4;13.11.2025;48;36;BCD;C;ppm_1;717
4;13.11.2025;48;36;BCD;C;ppm_2;723
4;13.11.2025;48;36;BCD;C;ppm_3;732
4;13.11.2025;48;36;BCD;C;ppm_4;742
4;13.11.2025;48;36;BCD;C;ppm_5;752
4;13.11.2025;48;36;BCD;C;ppm_6;761
4;13.11.2025;48;39;SUD;D;ppm _room;644
4;13.11.2025;48;39;SUD;D;ppm_0;643
4;13.11.2025;48;39;SUD;D;ppm_1;671
4;13.11.2025;48;39;SUD;D;ppm_2;691
4;13.11.2025;48;39;SUD;D;ppm_3;710
4;13.11.2025;48;39;SUD;D;ppm_4;726
4;13.11.2025;48;39;SUD;D;ppm_5;743
4;13.11.2025;48;39;SUD;D;ppm_6;758
4;13.11.2025;48;33;BUW;E;ppm _room;678
4;13.11.2025;48;33;BUW;E;ppm_0;688
4;13.11.2025;48;33;BUW;E;ppm_1;718
4;13.11.2025;48;33;BUW;E;ppm_2;742
4;13.11.2025;48;33;BUW;E;ppm_3;764
4;13.11.2025;48;33;BUW;E;ppm_4;784
4;13.11.2025;48;33;BUW;E;ppm_5;804
4;13.11.2025;48;33;BUW;E;ppm_6;823
4;13.11.2025;48;37;SUW;F;ppm _room;685
4;13.11.2025;48;37;SUW;F;ppm_0;689
4;13.11.2025;48;37;SUW;F;ppm_1;754
4;13.11.2025;48;37;SUW;F;ppm_2;801
4;13.11.2025;48;37;SUW;F;ppm_3;843
4;13.11.2025;48;37;SUW;F;ppm_4;881
4;13.11.2025;48;37;SUW;F;ppm_5;918
4;13.11.2025;48;37;SUW;F;ppm_6;954
4;13.11.2025;48;34;BUD;G;ppm _room;676
4;13.11.2025;48;34;BUD;G;ppm_0;695
4;13.11.2025;48;34;BUD;G;ppm_1;714
4;13.11.2025;48;34;BUD;G;ppm_2;730
4;13.11.2025;48;34;BUD;G;ppm_3;744
4;13.11.2025;48;34;BUD;G;ppm_4;758
4;13.11.2025;48;34;BUD;G;ppm_5;770
4;13.11.2025;48;34;BUD;G;ppm_6;781
4;13.11.2025;48;38;SCD;H;ppm _room;694
4;13.11.2025;48;38;SCD;H;ppm_0;704
4;13.11.2025;48;38;SCD;H;ppm_1;742
4;13.11.2025;48;38;SCD;H;ppm_2;774
4;13.11.2025;48;38;SCD;H;ppm_3;800
4;13.11.2025;48;38;SCD;H;ppm_4;826
4;13.11.2025;48;38;SCD;H;ppm_5;850
4;13.11.2025;48;38;SCD;H;ppm_6;870
