run,date,hrs_after_incubation,pipe_nr,treatment,tinytag,minute,ppm
2,10/24/2025,48,23,SUW,H,ppm_5,970
2,10/24/2025,48,23,SUW,H,ppm_6,991
2,10/24/2025,54,20,BUD,A,ppm _room,551
2,10/24/2025,54,20,BUD,A,ppm_0,587
2,10/24/2025,54,20,BUD,A,ppm_1,597
2,10/24/2025,54,20,BUD,A,ppm_2,606
2,10/24/2025,54,20,BUD,A,ppm_3,616
2,10/24/2025,54,20,BUD,A,ppm_4,625
2,10/24/2025,54,20,BUD,A,ppm_5,636
2,10/24/2025,54,20,BUD,A,ppm_6,646
2,10/24/2025,54,19,BCD,B,ppm _room,667
2,10/24/2025,54,19,BCD,B,ppm_0,677
2,10/24/2025,54,19,BCD,B,ppm_1,684
2,10/24/2025,54,19,BCD,B,ppm_2,690
2,10/24/2025,54,19,BCD,B,ppm_3,696
2,10/24/2025,54,19,BCD,B,ppm_4,701
2,10/24/2025,54,19,BCD,B,ppm_5,707
2,10/24/2025,54,19,BCD,B,ppm_6,712
2,10/24/2025,54,17,BCW,C,ppm _room,714
2,10/24/2025,54,17,BCW,C,ppm_0,727
2,10/24/2025,54,17,BCW,C,ppm_1,737
2,10/24/2025,54,17,BCW,C,ppm_2,745
2,10/24/2025,54,17,BCW,C,ppm_3,753
2,10/24/2025,54,17,BCW,C,ppm_4,760
2,10/24/2025,54,17,BCW,C,ppm_5,768
2,10/24/2025,54,17,BCW,C,ppm_6,775
2,10/24/2025,54,22,SCD,D,ppm _room,725
2,10/24/2025,54,22,SCD,D,ppm_0,735
2,10/24/2025,54,22,SCD,D,ppm_1,766
2,10/24/2025,54,22,SCD,D,ppm_2,789
2,10/24/2025,54,22,SCD,D,ppm_3,812
2,10/24/2025,54,22,SCD,D,ppm_4,834
2,10/24/2025,54,22,SCD,D,ppm_5,853
2,10/24/2025,54,22,SCD,D,ppm_6,872
2,10/24/2025,54,21,SCW,E,ppm _room,728
2,10/24/2025,54,21,SCW,E,ppm_0,746
2,10/24/2025,54,21,SCW,E,ppm_1,761
2,10/24/2025,54,21,SCW,E,ppm_2,784
2,10/24/2025,54,21,SCW,E,ppm_3,803
2,10/24/2025,54,21,SCW,E,ppm_4,823
2,10/24/2025,54,21,SCW,E,ppm_5,843
2,10/24/2025,54,21,SCW,E,ppm_6,861
2,10/24/2025,54,24,SUD,F,ppm _room,689
2,10/24/2025,54,24,SUD,F,ppm_0,690
2,10/24/2025,54,24,SUD,F,ppm_1,713
2,10/24/2025,54,24,SUD,F,ppm_2,733
2,10/24/2025,54,24,SUD,F,ppm_3,756
2,10/24/2025,54,24,SUD,F,ppm_4,770
2,10/24/2025,54,24,SUD,F,ppm_5,787
2,10/24/2025,54,24,SUD,F,ppm_6,804
2,10/24/2025,54,18,BUW,G,ppm _room,668
2,10/24/2025,54,18,BUW,G,ppm_0,671
2,10/24/2025,54,18,BUW,G,ppm_1,688
2,10/24/2025,54,18,BUW,G,ppm_2,703
2,10/24/2025,54,18,BUW,G,ppm_3,716
2,10/24/2025,54,18,BUW,G,ppm_4,727
2,10/24/2025,54,18,BUW,G,ppm_5,738
2,10/24/2025,54,18,BUW,G,ppm_6,749
2,10/24/2025,54,23,SUW,H,ppm _room,645
2,10/24/2025,54,23,SUW,H,ppm_0,700
2,10/24/2025,54,23,SUW,H,ppm_1,725
2,10/24/2025,54,23,SUW,H,ppm_2,754
2,10/24/2025,54,23,SUW,H,ppm_3,780
2,10/24/2025,54,23,SUW,H,ppm_4,806
2,10/24/2025,54,23,SUW,H,ppm_5,830
2,10/24/2025,54,23,SUW,H,ppm_6,855
2,10/24/2025,60,20,BUD,A,ppm _room,818
2,10/24/2025,60,20,BUD,A,ppm_0,820
2,10/24/2025,60,20,BUD,A,ppm_1,823
2,10/24/2025,60,20,BUD,A,ppm_2,827
2,10/24/2025,60,20,BUD,A,ppm_3,832
2,10/24/2025,60,20,BUD,A,ppm_4,837
2,10/24/2025,60,20,BUD,A,ppm_5,843
2,10/24/2025,60,20,BUD,A,ppm_6,848
2,10/24/2025,60,19,BCD,B,ppm _room,860
2,10/24/2025,60,19,BCD,B,ppm_0,857
2,10/24/2025,60,19,BCD,B,ppm_1,860
2,10/24/2025,60,19,BCD,B,ppm_2,863
2,10/24/2025,60,19,BCD,B,ppm_3,867
2,10/24/2025,60,19,BCD,B,ppm_4,871
2,10/24/2025,60,19,BCD,B,ppm_5,874
2,10/24/2025,60,19,BCD,B,ppm_6,878
2,10/24/2025,60,17,BCW,C,ppm _room,860
2,10/24/2025,60,17,BCW,C,ppm_0,869
2,10/24/2025,60,17,BCW,C,ppm_1,876
2,10/24/2025,60,17,BCW,C,ppm_2,883
2,10/24/2025,60,17,BCW,C,ppm_3,890
2,10/24/2025,60,17,BCW,C,ppm_4,897
2,10/24/2025,60,17,BCW,C,ppm_5,903
2,10/24/2025,60,17,BCW,C,ppm_6,909
2,10/24/2025,60,22,SCD,D,ppm _room,871
2,10/24/2025,60,22,SCD,D,ppm_0,900
2,10/24/2025,60,22,SCD,D,ppm_1,924
2,10/24/2025,60,22,SCD,D,ppm_2,945
2,10/24/2025,60,22,SCD,D,ppm_3,965
2,10/24/2025,60,22,SCD,D,ppm_4,984
2,10/24/2025,60,22,SCD,D,ppm_5,1002
2,10/24/2025,60,22,SCD,D,ppm_6,1020
2,10/24/2025,60,21,SCW,E,ppm _room,893
2,10/24/2025,60,21,SCW,E,ppm_0,890
2,10/24/2025,60,21,SCW,E,ppm_1,909
2,10/24/2025,60,21,SCW,E,ppm_2,929
2,10/24/2025,60,21,SCW,E,ppm_3,948
2,10/24/2025,60,21,SCW,E,ppm_4,965
2,10/24/2025,60,21,SCW,E,ppm_5,982
2,10/24/2025,60,21,SCW,E,ppm_6,999
2,10/24/2025,60,24,SUD,F,ppm _room,920
2,10/24/2025,60,24,SUD,F,ppm_0,913
2,10/24/2025,60,24,SUD,F,ppm_1,936
2,10/24/2025,60,24,SUD,F,ppm_2,954
2,10/24/2025,60,24,SUD,F,ppm_3,969
2,10/24/2025,60,24,SUD,F,ppm_4,984
2,10/24/2025,60,24,SUD,F,ppm_5,998
2,10/24/2025,60,24,SUD,F,ppm_6,1011
2,10/24/2025,60,18,BUW,G,ppm _room,911
2,10/24/2025,60,18,BUW,G,ppm_0,919
2,10/24/2025,60,18,BUW,G,ppm_1,928
2,10/24/2025,60,18,BUW,G,ppm_2,937
2,10/24/2025,60,18,BUW,G,ppm_3,946
2,10/24/2025,60,18,BUW,G,ppm_4,951
2,10/24/2025,60,18,BUW,G,ppm_5,961
2,10/24/2025,60,18,BUW,G,ppm_6,969
2,10/24/2025,60,23,SUW,H,ppm _room,922
2,10/24/2025,60,23,SUW,H,ppm_0,942
2,10/24/2025,60,23,SUW,H,ppm_1,976
2,10/24/2025,60,23,SUW,H,ppm_2,1002
2,10/24/2025,60,23,SUW,H,ppm_3,1027
2,10/24/2025,60,23,SUW,H,ppm_4,1049
2,10/24/2025,60,23,SUW,H,ppm_5,1073
2,10/24/2025,60,23,SUW,H,ppm_6,1095
2,10/25/2025,72,20,BUD,A,ppm _room,598
2,10/25/2025,72,20,BUD,A,ppm_0,607
2,10/25/2025,72,20,BUD,A,ppm_1,623
2,10/25/2025,72,20,BUD,A,ppm_2,636
2,10/25/2025,72,20,BUD,A,ppm_3,647
2,10/25/2025,72,20,BUD,A,ppm_4,658
2,10/25/2025,72,20,BUD,A,ppm_5,668
2,10/25/2025,72,20,BUD,A,ppm_6,679
2,10/25/2025,72,19,BCD,B,ppm _room,695
2,10/25/2025,72,19,BCD,B,ppm_0,615
2,10/25/2025,72,19,BCD,B,ppm_1,624
2,10/25/2025,72,19,BCD,B,ppm_2,632
2,10/25/2025,72,19,BCD,B,ppm_3,639
2,10/25/2025,72,19,BCD,B,ppm_4,646
2,10/25/2025,72,19,BCD,B,ppm_5,653
2,10/25/2025,72,19,BCD,B,ppm_6,660
2,10/25/2025,72,17,BCW,C,ppm _room,622
2,10/25/2025,72,17,BCW,C,ppm_0,616
2,10/25/2025,72,17,BCW,C,ppm_1,631
2,10/25/2025,72,17,BCW,C,ppm_2,642
2,10/25/2025,72,17,BCW,C,ppm_3,652
2,10/25/2025,72,17,BCW,C,ppm_4,662
2,10/25/2025,72,17,BCW,C,ppm_5,672
2,10/25/2025,72,17,BCW,C,ppm_6,680
2,10/25/2025,72,22,SCD,D,ppm _room,637
2,10/25/2025,72,22,SCD,D,ppm_0,643
2,10/25/2025,72,22,SCD,D,ppm_1,676
2,10/25/2025,72,22,SCD,D,ppm_2,702
2,10/25/2025,72,22,SCD,D,ppm_3,724
2,10/25/2025,72,22,SCD,D,ppm_4,745
2,10/25/2025,72,22,SCD,D,ppm_5,766
2,10/25/2025,72,22,SCD,D,ppm_6,784
2,10/25/2025,72,21,SCW,E,ppm _room,642
2,10/25/2025,72,21,SCW,E,ppm_0,650
2,10/25/2025,72,21,SCW,E,ppm_1,674
2,10/25/2025,72,21,SCW,E,ppm_2,699
2,10/25/2025,72,21,SCW,E,ppm_3,720
2,10/25/2025,72,21,SCW,E,ppm_4,741
2,10/25/2025,72,21,SCW,E,ppm_5,761
2,10/25/2025,72,21,SCW,E,ppm_6,780
2,10/25/2025,72,24,SUD,F,ppm _room,643
2,10/25/2025,72,24,SUD,F,ppm_0,646
2,10/25/2025,72,24,SUD,F,ppm_1,670
2,10/25/2025,72,24,SUD,F,ppm_2,689
2,10/25/2025,72,24,SUD,F,ppm_3,706
2,10/25/2025,72,24,SUD,F,ppm_4,723
2,10/25/2025,72,24,SUD,F,ppm_5,738
2,10/25/2025,72,24,SUD,F,ppm_6,753
2,10/25/2025,72,18,BUW,G,ppm _room,633
2,10/25/2025,72,18,BUW,G,ppm_0,635
2,10/25/2025,72,18,BUW,G,ppm_1,650
2,10/25/2025,72,18,BUW,G,ppm_2,662
2,10/25/2025,72,18,BUW,G,ppm_3,673
2,10/25/2025,72,18,BUW,G,ppm_4,683
2,10/25/2025,72,18,BUW,G,ppm_5,693
2,10/25/2025,72,18,BUW,G,ppm_6,703
2,10/25/2025,72,23,SUW,H,ppm _room,629
2,10/25/2025,72,23,SUW,H,ppm_0,654
2,10/25/2025,72,23,SUW,H,ppm_1,693
2,10/25/2025,72,23,SUW,H,ppm_2,721
2,10/25/2025,72,23,SUW,H,ppm_3,746
2,10/25/2025,72,23,SUW,H,ppm_4,770
2,10/25/2025,72,23,SUW,H,ppm_5,793
2,10/25/2025,72,23,SUW,H,ppm_6,815
2,10/25/2025,78,20,BUD,A,ppm _room,477
2,10/25/2025,78,20,BUD,A,ppm_0,504
2,10/25/2025,78,20,BUD,A,ppm_1,512
2,10/25/2025,78,20,BUD,A,ppm_2,521
2,10/25/2025,78,20,BUD,A,ppm_3,530
2,10/25/2025,78,20,BUD,A,ppm_4,539
2,10/25/2025,78,20,BUD,A,ppm_5,548
2,10/25/2025,78,20,BUD,A,ppm_6,557
2,10/25/2025,78,19,BCD,B,ppm _room,718
2,10/25/2025,78,19,BCD,B,ppm_0,768
2,10/25/2025,78,19,BCD,B,ppm_1,772
2,10/25/2025,78,19,BCD,B,ppm_2,775
2,10/25/2025,78,19,BCD,B,ppm_3,778
2,10/25/2025,78,19,BCD,B,ppm_4,781
2,10/25/2025,78,19,BCD,B,ppm_5,784
2,10/25/2025,78,19,BCD,B,ppm_6,787
2,10/25/2025,78,17,BCW,C,ppm _room,719
2,10/25/2025,78,17,BCW,C,ppm_0,721
2,10/25/2025,78,17,BCW,C,ppm_1,729
2,10/25/2025,78,17,BCW,C,ppm_2,737
2,10/25/2025,78,17,BCW,C,ppm_3,744
2,10/25/2025,78,17,BCW,C,ppm_4,750
2,10/25/2025,78,17,BCW,C,ppm_5,757
2,10/25/2025,78,17,BCW,C,ppm_6,764
2,10/25/2025,78,22,SCD,D,ppm _room,751
2,10/25/2025,78,22,SCD,D,ppm_0,749
2,10/25/2025,78,22,SCD,D,ppm_1,783
2,10/25/2025,78,22,SCD,D,ppm_2,801
2,10/25/2025,78,22,SCD,D,ppm_3,819
2,10/25/2025,78,22,SCD,D,ppm_4,836
2,10/25/2025,78,22,SCD,D,ppm_5,853
2,10/25/2025,78,22,SCD,D,ppm_6,871
2,10/25/2025,78,21,SCW,E,ppm _room,787
2,10/25/2025,78,21,SCW,E,ppm_0,790
2,10/25/2025,78,21,SCW,E,ppm_1,807
2,10/25/2025,78,21,SCW,E,ppm_2,826
2,10/25/2025,78,21,SCW,E,ppm_3,843
2,10/25/2025,78,21,SCW,E,ppm_4,860
2,10/25/2025,78,21,SCW,E,ppm_5,874
2,10/25/2025,78,21,SCW,E,ppm_6,889
2,10/25/2025,78,24,SUD,F,ppm _room,714
2,10/25/2025,78,24,SUD,F,ppm_0,716
2,10/25/2025,78,24,SUD,F,ppm_1,740
2,10/25/2025,78,24,SUD,F,ppm_2,760
2,10/25/2025,78,24,SUD,F,ppm_3,776
2,10/25/2025,78,24,SUD,F,ppm_4,791
2,10/25/2025,78,24,SUD,F,ppm_5,806
2,10/25/2025,78,24,SUD,F,ppm_6,820
2,10/25/2025,78,18,BUW,G,ppm _room,723
2,10/25/2025,78,18,BUW,G,ppm_0,729
2,10/25/2025,78,18,BUW,G,ppm_1,740
2,10/25/2025,78,18,BUW,G,ppm_2,751
2,10/25/2025,78,18,BUW,G,ppm_3,761
2,10/25/2025,78,18,BUW,G,ppm_4,771
2,10/25/2025,78,18,BUW,G,ppm_5,780
2,10/25/2025,78,18,BUW,G,ppm_6,788
2,10/25/2025,78,23,SUW,H,ppm _room,691
2,10/25/2025,78,23,SUW,H,ppm_0,731
2,10/25/2025,78,23,SUW,H,ppm_1,759
2,10/25/2025,78,23,SUW,H,ppm_2,786
2,10/25/2025,78,23,SUW,H,ppm_3,812
2,10/25/2025,78,23,SUW,H,ppm_4,835
2,10/25/2025,78,23,SUW,H,ppm_5,857
2,10/25/2025,78,23,SUW,H,ppm_6,878
2,10/25/2025,84,20,BUD,A,ppm _room,647
2,10/25/2025,84,20,BUD,A,ppm_0,651
2,10/25/2025,84,20,BUD,A,ppm_1,657
2,10/25/2025,84,20,BUD,A,ppm_2,663
2,10/25/2025,84,20,BUD,A,ppm_3,669
2,10/25/2025,84,20,BUD,A,ppm_4,675
2,10/25/2025,84,20,BUD,A,ppm_5,682
2,10/25/2025,84,20,BUD,A,ppm_6,688
2,10/25/2025,84,19,BCD,B,ppm _room,642
2,10/25/2025,84,19,BCD,B,ppm_0,651
2,10/25/2025,84,19,BCD,B,ppm_1,658
2,10/25/2025,84,19,BCD,B,ppm_2,664
2,10/25/2025,84,19,BCD,B,ppm_3,669
2,10/25/2025,84,19,BCD,B,ppm_4,674
2,10/25/2025,84,19,BCD,B,ppm_5,679
2,10/25/2025,84,19,BCD,B,ppm_6,684
2,10/25/2025,84,17,BCW,C,ppm _room,634
2,10/25/2025,84,17,BCW,C,ppm_0,641
2,10/25/2025,84,17,BCW,C,ppm_1,652
2,10/25/2025,84,17,BCW,C,ppm_2,662
2,10/25/2025,84,17,BCW,C,ppm_3,671
2,10/25/2025,84,17,BCW,C,ppm_4,680
2,10/25/2025,84,17,BCW,C,ppm_5,688
2,10/25/2025,84,17,BCW,C,ppm_6,695
2,10/25/2025,84,22,SCD,D,ppm _room,618
2,10/25/2025,84,22,SCD,D,ppm_0,623
2,10/25/2025,84,22,SCD,D,ppm_1,657
2,10/25/2025,84,22,SCD,D,ppm_2,682
2,10/25/2025,84,22,SCD,D,ppm_3,703
2,10/25/2025,84,22,SCD,D,ppm_4,723
2,10/25/2025,84,22,SCD,D,ppm_5,742
2,10/25/2025,84,22,SCD,D,ppm_6,760
2,10/25/2025,84,21,SCW,E,ppm _room,626
2,10/25/2025,84,21,SCW,E,ppm_0,627
2,10/25/2025,84,21,SCW,E,ppm_1,651
2,10/25/2025,84,21,SCW,E,ppm_2,671
2,10/25/2025,84,21,SCW,E,ppm_3,692
2,10/25/2025,84,21,SCW,E,ppm_4,709
2,10/25/2025,84,21,SCW,E,ppm_5,727
2,10/25/2025,84,21,SCW,E,ppm_6,743
2,10/25/2025,84,24,SUD,F,ppm _room,647
2,10/25/2025,84,24,SUD,F,ppm_0,649
2,10/25/2025,84,24,SUD,F,ppm_1,666
2,10/25/2025,84,24,SUD,F,ppm_2,684
2,10/25/2025,84,24,SUD,F,ppm_3,698
2,10/25/2025,84,24,SUD,F,ppm_4,713
2,10/25/2025,84,24,SUD,F,ppm_5,727
2,10/25/2025,84,24,SUD,F,ppm_6,741
2,10/25/2025,84,18,BUW,G,ppm _room,651
2,10/25/2025,84,18,BUW,G,ppm_0,654
2,10/25/2025,84,18,BUW,G,ppm_1,668
2,10/25/2025,84,18,BUW,G,ppm_2,679
2,10/25/2025,84,18,BUW,G,ppm_3,690
2,10/25/2025,84,18,BUW,G,ppm_4,699
2,10/25/2025,84,18,BUW,G,ppm_5,709
2,10/25/2025,84,18,BUW,G,ppm_6,717
2,10/25/2025,84,23,SUW,H,ppm _room,660
2,10/25/2025,84,23,SUW,H,ppm_0,712
2,10/25/2025,84,23,SUW,H,ppm_1,739
2,10/25/2025,84,23,SUW,H,ppm_2,762
2,10/25/2025,84,23,SUW,H,ppm_3,784
2,10/25/2025,84,23,SUW,H,ppm_4,805
2,10/25/2025,84,23,SUW,H,ppm_5,825
2,10/25/2025,84,23,SUW,H,ppm_6,846
2,10/26/2025,96,20,BUD,A,ppm _room,666
2,10/26/2025,96,20,BUD,A,ppm_0,674
2,10/26/2025,96,20,BUD,A,ppm_1,681
2,10/26/2025,96,20,BUD,A,ppm_2,687
2,10/26/2025,96,20,BUD,A,ppm_3,694
2,10/26/2025,96,20,BUD,A,ppm_4,701
2,10/26/2025,96,20,BUD,A,ppm_5,707
2,10/26/2025,96,20,BUD,A,ppm_6,714
2,10/26/2025,96,19,BCD,B,ppm _room,669
2,10/26/2025,96,19,BCD,B,ppm_0,669
2,10/26/2025,96,19,BCD,B,ppm_1,677
2,10/26/2025,96,19,BCD,B,ppm_2,683
2,10/26/2025,96,19,BCD,B,ppm_3,689
2,10/26/2025,96,19,BCD,B,ppm_4,694
2,10/26/2025,96,19,BCD,B,ppm_5,700
2,10/26/2025,96,19,BCD,B,ppm_6,705
2,10/26/2025,96,17,BCW,C,ppm _room,666
2,10/26/2025,96,17,BCW,C,ppm_0,684
2,10/26/2025,96,17,BCW,C,ppm_1,695
2,10/26/2025,96,17,BCW,C,ppm_2,704
2,10/26/2025,96,17,BCW,C,ppm_3,713
2,10/26/2025,96,17,BCW,C,ppm_4,721
2,10/26/2025,96,17,BCW,C,ppm_5,728
2,10/26/2025,96,17,BCW,C,ppm_6,734
2,10/26/2025,96,22,SCD,D,ppm _room,670
2,10/26/2025,96,22,SCD,D,ppm_0,686
2,10/26/2025,96,22,SCD,D,ppm_1,712
2,10/26/2025,96,22,SCD,D,ppm_2,734
2,10/26/2025,96,22,SCD,D,ppm_3,754
2,10/26/2025,96,22,SCD,D,ppm_4,771
2,10/26/2025,96,22,SCD,D,ppm_5,788
2,10/26/2025,96,22,SCD,D,ppm_6,805
2,10/26/2025,96,21,SCW,E,ppm _room,633
2,10/26/2025,96,21,SCW,E,ppm_0,623
2,10/26/2025,96,21,SCW,E,ppm_1,648
2,10/26/2025,96,21,SCW,E,ppm_2,681
2,10/26/2025,96,21,SCW,E,ppm_3,701
2,10/26/2025,96,21,SCW,E,ppm_4,721
2,10/26/2025,96,21,SCW,E,ppm_5,737
2,10/26/2025,96,21,SCW,E,ppm_6,754
2,10/26/2025,96,24,SUD,F,ppm _room,621
2,10/26/2025,96,24,SUD,F,ppm_0,631
2,10/26/2025,96,24,SUD,F,ppm_1,651
2,10/26/2025,96,24,SUD,F,ppm_2,670
2,10/26/2025,96,24,SUD,F,ppm_3,686
2,10/26/2025,96,24,SUD,F,ppm_4,702
2,10/26/2025,96,24,SUD,F,ppm_5,715
2,10/26/2025,96,24,SUD,F,ppm_6,729
2,10/26/2025,96,18,BUW,G,ppm _room,623
2,10/26/2025,96,18,BUW,G,ppm_0,625
2,10/26/2025,96,18,BUW,G,ppm_1,642
2,10/26/2025,96,18,BUW,G,ppm_2,654
2,10/26/2025,96,18,BUW,G,ppm_3,664
2,10/26/2025,96,18,BUW,G,ppm_4,674
2,10/26/2025,96,18,BUW,G,ppm_5,683
2,10/26/2025,96,18,BUW,G,ppm_6,692
2,10/26/2025,96,23,SUW,H,ppm _room,640
2,10/26/2025,96,23,SUW,H,ppm_0,674
2,10/26/2025,96,23,SUW,H,ppm_1,705
2,10/26/2025,96,23,SUW,H,ppm_2,729
2,10/26/2025,96,23,SUW,H,ppm_3,752
2,10/26/2025,96,23,SUW,H,ppm_4,773
2,10/26/2025,96,23,SUW,H,ppm_5,794
2,10/26/2025,96,23,SUW,H,ppm_6,813
2,10/26/2025,102,20,BUD,A,ppm _room,527
2,10/26/2025,102,20,BUD,A,ppm_0,536
2,10/26/2025,102,20,BUD,A,ppm_1,546
2,10/26/2025,102,20,BUD,A,ppm_2,554
2,10/26/2025,102,20,BUD,A,ppm_3,561
2,10/26/2025,102,20,BUD,A,ppm_4,569
2,10/26/2025,102,20,BUD,A,ppm_5,577
2,10/26/2025,102,20,BUD,A,ppm_6,585
2,10/26/2025,102,19,BCD,B,ppm _room,588
2,10/26/2025,102,19,BCD,B,ppm_0,600
2,10/26/2025,102,19,BCD,B,ppm_1,605
2,10/26/2025,102,19,BCD,B,ppm_2,611
2,10/26/2025,102,19,BCD,B,ppm_3,616
2,10/26/2025,102,19,BCD,B,ppm_4,621
2,10/26/2025,102,19,BCD,B,ppm_5,626
2,10/26/2025,102,19,BCD,B,ppm_6,631
2,10/26/2025,102,17,BCW,C,ppm _room,599
2,10/26/2025,102,17,BCW,C,ppm_0,610
2,10/26/2025,102,17,BCW,C,ppm_1,620
2,10/26/2025,102,17,BCW,C,ppm_2,629
2,10/26/2025,102,17,BCW,C,ppm_3,637
2,10/26/2025,102,17,BCW,C,ppm_4,645
2,10/26/2025,102,17,BCW,C,ppm_5,652
2,10/26/2025,102,17,BCW,C,ppm_6,659
2,10/26/2025,102,22,SCD,D,ppm _room,605
2,10/26/2025,102,22,SCD,D,ppm_0,608
2,10/26/2025,102,22,SCD,D,ppm_1,637
2,10/26/2025,102,22,SCD,D,ppm_2,660
2,10/26/2025,102,22,SCD,D,ppm_3,679
2,10/26/2025,102,22,SCD,D,ppm_4,697
2,10/26/2025,102,22,SCD,D,ppm_5,714
2,10/26/2025,102,22,SCD,D,ppm_6,731
2,10/26/2025,102,21,SCW,E,ppm _room,602
2,10/26/2025,102,21,SCW,E,ppm_0,610
2,10/26/2025,102,21,SCW,E,ppm_1,628
2,10/26/2025,102,21,SCW,E,ppm_2,648
2,10/26/2025,102,21,SCW,E,ppm_3,667
2,10/26/2025,102,21,SCW,E,ppm_4,685
2,10/26/2025,102,21,SCW,E,ppm_5,702
2,10/26/2025,102,21,SCW,E,ppm_6,717
2,10/26/2025,102,24,SUD,F,ppm _room,644
2,10/26/2025,102,24,SUD,F,ppm_0,657
2,10/26/2025,102,24,SUD,F,ppm_1,674
2,10/26/2025,102,24,SUD,F,ppm_2,690
2,10/26/2025,102,24,SUD,F,ppm_3,703
2,10/26/2025,102,24,SUD,F,ppm_4,718
2,10/26/2025,102,24,SUD,F,ppm_5,729
2,10/26/2025,102,24,SUD,F,ppm_6,742
2,10/26/2025,102,18,BUW,G,ppm _room,672
2,10/26/2025,102,18,BUW,G,ppm_0,674
2,10/26/2025,102,18,BUW,G,ppm_1,684
2,10/26/2025,102,18,BUW,G,ppm_2,693
2,10/26/2025,102,18,BUW,G,ppm_3,702
2,10/26/2025,102,18,BUW,G,ppm_4,710
2,10/26/2025,102,18,BUW,G,ppm_5,717
2,10/26/2025,102,18,BUW,G,ppm_6,725
2,10/26/2025,102,23,SUW,H,ppm _room,684
2,10/26/2025,102,23,SUW,H,ppm_0,740
2,10/26/2025,102,23,SUW,H,ppm_1,764
2,10/26/2025,102,23,SUW,H,ppm_2,787
2,10/26/2025,102,23,SUW,H,ppm_3,807
2,10/26/2025,102,23,SUW,H,ppm_4,828
2,10/26/2025,102,23,SUW,H,ppm_5,847
2,10/26/2025,102,23,SUW,H,ppm_6,865
2,10/26/2025,108,20,BUD,A,ppm _room,730
2,10/26/2025,108,20,BUD,A,ppm_0,728
2,10/26/2025,108,20,BUD,A,ppm_1,730
2,10/26/2025,108,20,BUD,A,ppm_2,732
2,10/26/2025,108,20,BUD,A,ppm_3,735
2,10/26/2025,108,20,BUD,A,ppm_4,738
2,10/26/2025,108,20,BUD,A,ppm_5,743
2,10/26/2025,108,20,BUD,A,ppm_6,748
2,10/26/2025,108,19,BCD,B,ppm _room,702
2,10/26/2025,108,19,BCD,B,ppm_0,694
2,10/26/2025,108,19,BCD,B,ppm_1,700
2,10/26/2025,108,19,BCD,B,ppm_2,705
2,10/26/2025,108,19,BCD,B,ppm_3,709
2,10/26/2025,108,19,BCD,B,ppm_4,714
2,10/26/2025,108,19,BCD,B,ppm_5,718
2,10/26/2025,108,19,BCD,B,ppm_6,722
2,10/26/2025,108,17,BCW,C,ppm _room,691
2,10/26/2025,108,17,BCW,C,ppm_0,698
2,10/26/2025,108,17,BCW,C,ppm_1,707
2,10/26/2025,108,17,BCW,C,ppm_2,716
2,10/26/2025,108,17,BCW,C,ppm_3,724
2,10/26/2025,108,17,BCW,C,ppm_4,732
2,10/26/2025,108,17,BCW,C,ppm_5,738
2,10/26/2025,108,17,BCW,C,ppm_6,745
2,10/26/2025,108,22,SCD,D,ppm _room,685
2,10/26/2025,108,22,SCD,D,ppm_0,686
2,10/26/2025,108,22,SCD,D,ppm_1,719
2,10/26/2025,108,22,SCD,D,ppm_2,741
2,10/26/2025,108,22,SCD,D,ppm_3,760
2,10/26/2025,108,22,SCD,D,ppm_4,779
2,10/26/2025,108,22,SCD,D,ppm_5,796
2,10/26/2025,108,22,SCD,D,ppm_6,813
2,10/26/2025,108,21,SCW,E,ppm _room,673
2,10/26/2025,108,21,SCW,E,ppm_0,692
2,10/26/2025,108,21,SCW,E,ppm_1,705
2,10/26/2025,108,21,SCW,E,ppm_2,724
2,10/26/2025,108,21,SCW,E,ppm_3,743
2,10/26/2025,108,21,SCW,E,ppm_4,761
2,10/26/2025,108,21,SCW,E,ppm_5,778
2,10/26/2025,108,21,SCW,E,ppm_6,794
2,10/26/2025,108,24,SUD,F,ppm _room,733
2,10/26/2025,108,24,SUD,F,ppm_0,644
2,10/26/2025,108,24,SUD,F,ppm_1,666
2,10/26/2025,108,24,SUD,F,ppm_2,682
2,10/26/2025,108,24,SUD,F,ppm_3,699
2,10/26/2025,108,24,SUD,F,ppm_4,713
2,10/26/2025,108,24,SUD,F,ppm_5,726
2,10/26/2025,108,24,SUD,F,ppm_6,739
2,10/26/2025,108,18,BUW,G,ppm _room,616
2,10/26/2025,108,18,BUW,G,ppm_0,623
2,10/26/2025,108,18,BUW,G,ppm_1,638
2,10/26/2025,108,18,BUW,G,ppm_2,649
2,10/26/2025,108,18,BUW,G,ppm_3,660
2,10/26/2025,108,18,BUW,G,ppm_4,670
2,10/26/2025,108,18,BUW,G,ppm_5,679
2,10/26/2025,108,18,BUW,G,ppm_6,688
2,10/26/2025,108,23,SUW,H,ppm _room,616
2,10/26/2025,108,23,SUW,H,ppm_0,677
2,10/26/2025,108,23,SUW,H,ppm_1,705
2,10/26/2025,108,23,SUW,H,ppm_2,729
2,10/26/2025,108,23,SUW,H,ppm_3,750
2,10/26/2025,108,23,SUW,H,ppm_4,771
2,10/26/2025,108,23,SUW,H,ppm_5,790
2,10/26/2025,108,23,SUW,H,ppm_6,809
2,10/27/2025,120,20,BUD,A,ppm _room,628
2,10/27/2025,120,20,BUD,A,ppm_0,637
