run,treatment,layer,diameter,tray,position,nr,4-5mg,comment,Sample Number,Name,Height (nA),N15,Height (nA),13C,Weight,PEAnA,PEA15N,PEAnA,PEA13C,gnsnSTD N weight,gnsnSTD C weight,1nA to x mgN STD,1nA to x mgC STD,mg N in sample,mg C in sample,%N,%C,C/N,d15Nkorr,d13Ckorr,Nat abun (15N),δ15Nkorr,atom% (15N),APE%,N pr DW,15N pr DW,15N pr N ,Nat abun (13C),δ13Ckorr,atom% (13C),APE%,C pr DW,13C pr DW  ,13C pr C 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(ATM%),(δ),(% of N),(% excess),(mgN/g DW),(μg/g DW),(μg/g N),(ATM%),(δ),(% of C),(% excess),(mg/g DW),(μg/g DW),(μg/g C)
4,BCW,top,fine,2,E4,151,4.144,,608,EliseLabRootsTray2_52.raw,6.490357,496.1219084,6.416949,-23.93600755,4.144,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.072336912,1.676578254,1.745581852,40.45796945,23.17735453,490.3109931,-25.14346138,0.366,490.3109931,0.544853405,0.178853405,17.45581852,31.22032585,1788.534053,1.08,-25.14346138,1.083576296,0.003576296,404.5796945,14.4689678,35.76296091
4,BCW,top,coarse,2,E5,152,4.846,,609,EliseLabRootsTray2_53.raw,8.189425,217.7097743,6.9263675,-22.22528979,4.846,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.091273518,1.809675771,1.883481589,37.34370142,19.82695326,211.898859,-23.43274361,0.366,211.898859,0.443518174,0.077518174,18.83481589,14.60040528,775.1817362,1.08,-23.43274361,1.08545716,0.00545716,373.4370142,20.37905419,54.57159686
4,BCW,middle,fine,2,E6,153,4.274,,610,EliseLabRootsTray2_54.raw,4.7656355,124.4389883,5.9247585,-25.66271758,4.274,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.05311439,1.547981955,1.242732578,36.2185764,29.14430427,118.6280729,-26.8701714,0.366,118.6280729,0.409523687,0.043523687,12.42732578,5.408830347,435.2368676,1.08,-26.8701714,1.081677777,0.001677777,362.185764,6.076669896,16.77777124
4,BCW,middle,coarse,2,E7,154,5.095,,611,EliseLabRootsTray2_55.raw,6.526002,41.97121083,6.991545,-25.23228047,5.095,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.072734186,1.82670492,1.427560075,35.85289342,25.11480536,36.1602955,-26.43973429,0.366,36.1602955,0.379447238,0.013447238,14.27560075,1.919674074,134.4723846,1.08,-26.43973429,1.08215105,0.00215105,358.5289342,7.712136173,21.5104987
4,BCW,bottom,fine,2,E8,155,4.869,,612,EliseLabRootsTray2_56.raw,5.2787595,6.006412457,6.1122745,-26.81538155,4.869,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.058833306,1.596974903,1.20832422,32.79882734,27.14406183,0.195497123,-28.02283537,0.366,0.195497123,0.366324991,0.000324991,12.0832422,0.039269428,3.249908176,1.08,-28.02283537,1.080410382,0.000410382,327.9882734,1.346003744,4.103816669
4,BCW,bottom,coarse,2,E9,156,4.043,,614,EliseLabRootsTray2_57korrekt.raw,3.91316,5.895905925,5.7056615,-25.71950995,4.043,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.043613304,1.490737731,1.078736176,36.87206855,34.18080283,0.084990591,-26.92696377,0.366,0.084990591,0.366284666,0.000284666,10.78736176,0.030707916,2.846656735,1.08,-26.92696377,1.081615333,0.001615333,368.7206855,5.956065573,16.15332637
4,BUD,top,fine,2,E10,157,4.173,,615,EliseLabRootsTray2_58.raw,3.87550325,2173.650617,6.051388,-22.82664526,4.173,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.043193608,1.581066879,1.035073286,37.88801531,36.60418623,2167.839702,-24.03409908,0.366,2167.839702,1.151093416,0.785093416,10.35073286,81.26292216,7850.934161,1.08,-24.03409908,1.084796002,0.004796002,378.8801531,18.17110091,47.96002314
4,BUD,top,coarse,2,E11,158,4.064,,616,EliseLabRootsTray2_59.raw,4.9512225,448.3410595,5.8900215,-22.26331492,4.064,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.055182811,1.5389061,1.357844768,37.86678396,27.88741752,442.5301441,-23.47076874,0.366,442.5301441,0.527477007,0.161477007,13.57844768,21.92607093,1614.770071,1.08,-23.47076874,1.085415353,0.005415353,378.6678396,20.50620174,54.15353404
4,BUD,middle,fine,2,E12,159,4.767,,617,EliseLabRootsTray2_60.raw,4.802936,495.556209,6.625714,-24.38682552,4.767,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.053530115,1.731123001,1.122930885,36.31472626,32.33923542,489.7452937,-25.59427934,0.366,489.7452937,0.544647714,0.178647714,11.22930885,20.06090353,1786.477137,1.08,-25.59427934,1.083080628,0.003080628,363.1472626,11.18721782,30.80628433
4,BUD,middle,coarse,2,F1,160,4.49,,619,EliseLabRootsTray2_61.raw,3.84603875,1066.200819,6.4870485,-16.38736226,4.49,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.042865218,1.69489339,0.954681911,37.74818241,39.54006249,1060.389904,-17.59481608,0.366,1060.389904,0.751705913,0.385705913,9.54681911,36.82264583,3857.059132,1.08,-17.59481608,1.091875182,0.011875182,377.4818241,44.82665217,118.7518161
4,BUD,bottom,fine,2,F2,161,4.354,,620,EliseLabRootsTray2_62.raw,3.24409525,18.85580597,6.165239,-25.82274293,4.354,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.036156383,1.61081312,0.830417612,36.99616719,44.55127955,13.04489063,-27.03019675,0.366,13.04489063,0.371013664,0.005013664,8.304176123,0.416343517,50.13664341,1.08,-27.03019675,1.081501825,0.001501825,369.9616719,5.556178552,15.01825452
4,BUD,bottom,coarse,2,F3,162,4.188,,621,EliseLabRootsTray2_63.raw,4.966727,22.5228335,5.9532405,-25.02974734,4.188,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.055355614,1.555423545,1.321767276,37.14000824,28.09874999,16.71191817,-26.23720116,0.366,16.71191817,0.372351662,0.006351662,13.21767276,0.839541862,63.51661726,1.08,-26.23720116,1.082373737,0.002373737,371.4000824,8.81606058,23.7373684
4,BUW,top,fine,2,F4,163,4.273,,622,EliseLabRootsTray2_64.raw,5.169644,141.1199314,6.4926855,-26.82202599,4.273,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.057617182,1.696366189,1.348401179,39.69965337,29.44201919,135.309016,-28.02947981,0.366,135.309016,0.41560511,0.04960511,13.48401179,6.688758827,496.0510961,1.08,-28.02947981,1.080403076,0.000403076,396.9965337,1.600196848,4.030757731
4,BUW,top,coarse,2,F5,164,4.056,,623,EliseLabRootsTray2_65.raw,5.6265195,55.25908728,6.03682,-24.44359835,4.056,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.062709192,1.577260647,1.546084625,38.88709683,25.15198471,49.44817195,-25.65105217,0.366,49.44817195,0.384294627,0.018294627,15.46084625,2.828504176,182.9462715,1.08,-25.65105217,1.083018207,0.003018207,388.8709683,11.73693153,30.18207192
4,BUW,middle,fine,2,F6,165,4.136,,624,EliseLabRootsTray2_66.raw,4.416101,163.4996381,5.772572,-24.65987948,4.136,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.049218727,1.508219667,1.190007906,36.46565926,30.64320756,157.6887227,-25.8673333,0.366,157.6887227,0.423762982,0.057762982,11.90007906,6.87384049,577.6298171,1.08,-25.8673333,1.082780407,0.002780407,364.6565926,10.13893832,27.80407244
4,BUW,middle,coarse,2,F7,166,4.688,,625,EliseLabRootsTray2_67.raw,4.3881285,379.4638156,6.496811,-20.91176567,4.688,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.048906965,1.697444072,1.043237316,36.20827799,34.70761393,373.6529002,-22.11921949,0.366,373.6529002,0.502417823,0.136417823,10.43237316,14.23161637,1364.178232,1.08,-22.11921949,1.086901277,0.006901277,362.0827799,24.98833459,69.01276718
4,BUW,bottom,fine,2,F8,167,4.228,,626,EliseLabRootsTray2_68.raw,3.10605325,6.264363012,5.9747825,-24.99388946,4.228,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.034617865,1.561051897,0.818776365,36.92175727,45.09382398,0.453447677,-26.20134328,0.366,0.453447677,0.36641912,0.00041912,8.187763647,0.034316547,4.191199069,1.08,-26.20134328,1.082413163,0.002413163,369.2175727,8.909821077,24.1316279
4,BUW,bottom,coarse,2,F9,168,4.21,,627,EliseLabRootsTray2_69.raw,2.517665,9.637067383,5.927441,-25.19921916,4.21,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.028060107,1.548682821,0.666510853,36.78581523,55.19162223,3.826152049,-26.40667298,0.366,3.826152049,0.367649842,0.001649842,6.665108534,0.10996374,16.49841704,1.08,-26.40667298,1.082187401,0.002187401,367.8581523,8.046533447,21.87401148
4,SCD,top,fine,2,F10,169,4.331,,628,EliseLabRootsTray2_70.raw,4.9111685,116.046882,6.702167,-27.21116968,4.331,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.054736398,1.751098138,1.263828167,40.43172796,31.99147559,110.2359666,-28.4186235,0.366,110.2359666,0.40646387,0.04046387,12.63828167,5.113937846,404.6386985,1.08,-28.4186235,1.079975191,-2.48091E-05,404.3172796,-0.100307433,-0.248090888
4,SCD,top,coarse,2,F11,170,4.07,,629,EliseLabRootsTray2_71.raw,4.617402,66.49396872,6.4175795,-27.12711153,4.07,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.051462285,1.676742987,1.264429608,41.19761638,32.58197699,60.68305339,-28.33456535,0.366,60.68305339,0.38839272,0.02239272,12.64429608,2.831401775,223.9271967,1.08,-28.33456535,1.080067618,6.76178E-05,411.9761638,0.278569126,0.676177774
4,SCD,middle,fine,2,F12,171,4.791,,630,EliseLabRootsTray2_72.raw,5.8456815,456.7168676,7.1138485,-22.86708892,4.791,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.065151816,1.858659574,1.359879283,38.79481474,28.5281313,450.9059522,-24.07454274,0.366,450.9059522,0.530523465,0.164523465,13.59879283,22.37320517,1645.234651,1.08,-24.07454274,1.084751536,0.004751536,387.9481474,18.43349748,47.51536412
4,SCD,middle,coarse,2,G1,172,4.641,,632,EliseLabRootsTray2_73.raw,4.9972285,344.9710214,6.642251,-21.83043184,4.641,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.055695562,1.735443679,1.200076742,37.39374444,31.159461,339.160106,-23.03788566,0.366,339.160106,0.489863777,0.123863777,12.00076742,14.86460377,1238.637768,1.08,-23.03788566,1.08589128,0.00589128,373.9374444,22.02970021,58.91279554
4,SCD,bottom,fine,2,G2,173,4.191,,633,EliseLabRootsTray2_74.raw,5.4101715,-0.960614053,6.177501,-27.06198225,4.191,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.060297931,1.614016854,1.438748059,38.51149736,26.76736704,-6.771529388,-28.26943607,0.366,-6.771529388,0.363782576,-0.002217424,14.38748059,-0.319031394,-22.17423626,1.08,-28.26943607,1.080139231,0.000139231,385.1149736,0.536199904,1.392311235
4,SCD,bottom,coarse,2,G3,174,4.27,,634,EliseLabRootsTray2_75.raw,2.998561,12.76136008,6.1432035,-25.67027185,4.27,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.033419832,1.605055829,0.782665864,37.58912948,48.02704606,6.950444745,-26.87772567,0.366,6.950444745,0.368789889,0.002789889,7.826658638,0.218355115,27.89889334,1.08,-26.87772567,1.081669471,0.001669471,375.8912948,6.275396318,16.69471042
4,SCW,top,fine,2,G4,175,4.308,,635,EliseLabRootsTray2_76.raw,4.233793,316.4685822,6.8081545,-24.99876228,4.308,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.047186851,1.778789855,1.095330813,41.29038661,37.69672698,310.6576668,-26.2062161,0.366,310.6576668,0.479487598,0.113487598,10.95330813,12.43064628,1134.875978,1.08,-26.2062161,1.082407805,0.002407805,412.9038661,9.941920355,24.07805102
4,SCW,top,coarse,2,G5,176,4.868,,636,EliseLabRootsTray2_77.raw,4.589194,134.2100797,7.5178025,-27.15186877,4.868,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.051147899,1.96420202,1.050696358,40.34926089,38.40239913,128.3991643,-28.35932259,0.366,128.3991643,0.413086054,0.047086054,10.50696358,4.947314522,470.8605379,1.08,-28.35932259,1.080040396,4.03958E-05,403.4926089,0.162993894,0.40395757
4,SCW,middle,fine,2,G6,177,4.96,,637,EliseLabRootsTray2_78.raw,5.6848305,820.0841487,7.2097585,-18.79089559,4.96,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.063359085,1.883718309,1.277400915,37.9781917,29.73083177,814.2732334,-19.99834941,0.366,814.2732334,0.662508394,0.296508394,12.77400915,37.87600942,2965.083943,1.08,-19.99834941,1.089232918,0.009232918,379.781917,35.06495477,92.32918471
4,SCW,middle,coarse,2,G7,178,4.766,,638,EliseLabRootsTray2_79.raw,4.2871235,466.1649395,7.11385,-22.7679884,4.766,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.047781235,1.858659966,1.002543754,38.99832073,38.8993703,460.3540242,-23.97544222,0.366,460.3540242,0.533959704,0.167959704,10.02543754,16.83869522,1679.59704,1.08,-23.97544222,1.084860493,0.004860493,389.9832073,18.95510534,48.60492705
4,SCW,bottom,fine,2,G8,179,4.215,,639,EliseLabRootsTray2_80.raw,3.18207875,5.520120422,5.9755855,-24.69385019,4.215,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.035465191,1.5612617,0.841404293,37.04060972,44.02236835,-0.290794913,-25.90130401,0.366,-0.290794913,0.366147537,0.000147537,8.414042931,0.012413813,1.475368424,1.08,-25.90130401,1.082743057,0.002743057,370.4060972,10.16044859,27.43056518
4,SCW,bottom,coarse,2,G9,180,4.393,,640,EliseLabRootsTray2_81.raw,3.1680635,7.069647253,5.989534,-24.52715431,4.393,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.035308987,1.564906072,0.803755678,35.6227196,44.32033339,1.258731919,-25.73460813,0.366,1.258731919,0.366712976,0.000712976,8.037556778,0.057305862,7.129761359,1.08,-25.73460813,1.082926338,0.002926338,356.227196,10.42441178,29.26337992
4,SUD,top,fine,2,G10,181,4.106,,641,EliseLabRootsTray2_82.raw,4.745846,355.7331867,6.0734145,-22.98151229,4.106,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.052893831,1.586821818,1.288208249,38.64641544,30.0001304,349.9222713,-24.18896611,0.366,349.9222713,0.49378113,0.12778113,12.88208249,16.46087054,1277.811298,1.08,-24.18896611,1.084625733,0.004625733,386.4641544,17.8768002,46.25733073
4,SUD,top,coarse,2,G11,182,5.112,,642,EliseLabRootsTray2_83.raw,5.073254,311.6990504,7.592812,-24.54681614,5.112,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.056542888,1.983800009,1.106081531,38.80672944,35.08487247,305.8881351,-25.75426996,0.366,305.8881351,0.477751061,0.111751061,11.06081531,12.36057845,1117.510609,1.08,-25.75426996,1.08290472,0.00290472,388.0672944,11.27226802,29.04719924
4,SUD,middle,fine,2,G12,183,4.681,,643,EliseLabRootsTray2_84.raw,4.4657135,267.5586146,6.5941845,-24.06784654,4.681,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.049771673,1.72288518,1.063270085,36.80592139,34.61577815,261.7476993,-25.27530036,0.366,261.7476993,0.461677111,0.095677111,10.63270085,10.17306096,956.7711061,1.08,-25.27530036,1.083431342,0.003431342,368.0592139,12.6293689,34.31341594
4,SUD,middle,coarse,2,H1,184,4.594,,645,EliseLabRootsTray2_85.raw,5.068716,11.16442647,6.663965,-25.14321089,4.594,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.056492311,1.741116971,1.22969766,37.89980345,30.82042414,5.353511139,-26.35066471,0.366,5.353511139,0.368207175,0.002207175,12.2969766,0.271415791,22.07174984,1.08,-26.35066471,1.082248983,0.002248983,378.9980345,8.523600551,22.48982785
4,SUD,bottom,fine,2,H2,185,4.166,,646,EliseLabRootsTray2_86.raw,4.313082,-0.7457174,5.6958535,-26.69441124,4.166,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.04807055,1.488175162,1.153877829,35.72191939,30.95814696,-6.556632735,-27.90186506,0.366,-6.556632735,0.363860999,-0.002139001,11.53877829,-0.246814627,-21.3900138,1.08,-27.90186506,1.080543394,0.000543394,357.2191939,1.941109102,5.433944018
4,SUD,bottom,coarse,2,H3,186,4.386,,647,EliseLabRootsTray2_87.raw,2.7734305,13.95864209,6.1061855,-25.89363352,4.386,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.030910688,1.595384009,0.70475804,36.37446442,51.61269875,8.147726752,-27.10108735,0.366,8.147726752,0.369226768,0.003226768,7.047580401,0.227409071,32.26768028,1.08,-27.10108735,1.081423879,0.001423879,363.7446442,5.179284878,14.23879351
4,SUW,top,fine,2,H4,187,4.515,,648,EliseLabRootsTray2_88.raw,5.646543,623.7017668,6.7860885,-22.05374117,4.515,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.06293236,1.773024596,1.393850722,39.26964775,28.17349601,617.8908515,-23.26119499,0.366,617.8908515,0.591220472,0.225220472,13.93850722,31.39237175,2252.20472,1.08,-23.26119499,1.085645766,0.005645766,392.6964775,22.17072564,56.45766365
4,SUW,top,coarse,2,H5,188,4.104,,649,EliseLabRootsTray2_89.raw,3.7332525,188.4632029,6.511488,-26.87567735,4.104,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.041608182,1.701278782,1.013844598,41.45416136,40.88808228,182.6522876,-28.08313117,0.366,182.6522876,0.432861147,0.066861147,10.13844598,6.778681319,668.6114745,1.08,-28.08313117,1.080344083,0.000344083,414.5416136,1.426368769,3.440833735
4,SUW,middle,fine,2,H6,189,4.791,,650,EliseLabRootsTray2_90.raw,5.5638785,384.4731267,6.9809925,-23.69948437,4.791,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.06201104,1.823947832,1.294323529,38.07029497,29.41327584,378.6622113,-24.90693819,0.366,378.6622113,0.504240756,0.138240756,12.94323529,17.89282628,1382.407558,1.08,-24.90693819,1.083836348,0.003836348,380.7029497,14.60508937,38.36347836
4,SUW,middle,coarse,2,H7,190,4.339,,651,EliseLabRootsTray2_91.raw,4.278312,212.182451,6.6859535,-25.28534874,4.339,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.047683029,1.746861981,1.098940507,40.25955246,36.63487896,206.3715356,-26.49280256,0.366,206.3715356,0.441504272,0.075504272,10.98940507,8.297470301,755.0427205,1.08,-26.49280256,1.082092701,0.002092701,402.5955246,8.425119273,20.92700678
4,SUW,bottom,fine,2,H8,191,4.326,,652,EliseLabRootsTray2_92.raw,3.95082925,2.465657984,5.7647965,-25.85396098,4.326,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.044033138,1.506188135,1.017871899,34.817109,34.20578665,-3.345257351,-27.0614148,0.366,-3.345257351,0.365032911,-0.000967089,10.17871899,-0.098437243,-9.670887138,1.08,-27.0614148,1.0814675,0.0014675,348.17109,5.109412083,14.67500384
4,SUW,bottom,coarse,2,H9,192,4.609,,653,EliseLabRootsTray2_93.raw,4.9660235,4.118760618,6.445498,-24.62322898,4.609,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.055347773,1.684037349,1.200862938,36.53802015,30.42647,-1.692154717,-25.8306828,0.366,-1.692154717,0.36563616,-0.00036384,12.00862938,-0.043692222,-3.638402085,1.08,-25.8306828,1.082820704,0.002820704,365.3802015,10.30629524,28.20704349
5,BCD,top,fine,2,H10,193,4.321,,654,EliseLabRootsTray2_94.raw,10.394146,115.2081315,6.8147675,-26.98690118,4.321,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.115845773,1.780517656,2.680994516,41.20614803,15.36972485,109.3972162,-28.194355,0.366,109.3972162,0.406158046,0.040158046,26.80994516,10.76635001,401.5804561,1.08,-28.194355,1.080221787,0.000221787,412.0614803,0.913898371,2.217868971
5,BCD,top,coarse,2,H11,194,4.328,,655,EliseLabRootsTray2_95.raw,9.907924,19.95821559,6.849854,-29.83206064,4.328,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.110426688,1.789684827,2.551448424,41.351313,16.20699545,14.14730026,-31.03951446,0.366,14.14730026,0.371415907,0.005415907,25.51448424,1.381840748,54.15907039,1.08,-31.03951446,1.077093281,-0.002906719,413.51313,-12.01966524,-29.06719126
5,BCD,middle,fine,2,H12,195,4.317,,656,EliseLabRootsTray2_96.raw,5.9354695,2.729508962,6.019871,-27.83295887,4.317,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.06615253,1.572832324,1.532372707,36.43345666,23.77584545,-3.081406373,-29.04041269,0.366,-3.081406373,0.365129196,-0.000870804,15.32372707,-0.133439628,-8.708039975,1.08,-29.04041269,1.079291492,-0.000708508,364.3345666,-2.58134012,-7.08508156
,,,,,,,,PEACH,657,peach 2368uu.raw,6.3367205,1.924162175,4.2884635,-25.80384346,2.368,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.070624589,1.120461554,2.982457288,47.31678858,15.86503477,-3.88675316,-27.01129728,0.366,-3.88675316,0.364835308,-0.001164692,29.82457288,-0.347364532,-11.64692393,1.08,-27.01129728,1.081522606,0.001522606,473.1678858,7.204482113,15.22605893
,,,,,,,,PEACH,658,peach 2017uu.raw,4.9956765,10.32318019,3.53856475,-25.29245276,2.017,5.451099,7.790915335,3.79387775,-24.82254618,2.1544,2.1544,0.01114529,0.261273427,0.055678264,0.924532938,2.760449385,45.83703211,16.60491671,4.512264852,-26.49990658,0.366,4.512264852,0.367900205,0.001900205,27.60449385,0.524541976,19.00205014,1.08,-26.49990658,1.08208489,0.00208489,458.3703211,9.556515693,20.84889718
5,BCD,bottom,fine,3,A1,197,4.22,korrekt vægt?,9,EliseLabRootsTray3_1.raw,7.0352405,30.7217704,6.4198635,-25.42138975,4.22,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.08863409,2.042034247,2.100333894,48.38943713,23.03892599,35.16717752,-28.02443492,0.366,35.16717752,0.379084932,0.013084932,21.00333894,2.748272663,130.8493221,1.08,-28.02443492,1.080408623,0.000408623,483.8943713,1.977303131,4.08622883
5,BCW,top,coarse,3,A2,200,4.335,,10,EliseLabRootsTray3_2.raw,6.4411165,8.039870701,6.253147,-24.64858142,4.335,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.081148967,1.989004957,1.871948497,45.88246729,24.51053934,12.48527781,-27.25162659,0.366,12.48527781,0.370809474,0.004809474,18.71948497,0.900308738,48.0947387,1.08,-27.25162659,1.081258357,0.001258357,458.8246729,5.773652547,12.58357034
5,BCW,middle,fine,3,A3,201,4.257,,11,EliseLabRootsTray3_3.raw,4.86093,149.6411182,6.242198,-24.37140286,4.257,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.06124085,1.985522292,1.438591733,46.64135054,32.42153382,154.0865253,-26.97444803,0.366,154.0865253,0.422449996,0.056449996,14.38591733,8.120849688,564.4999551,1.08,-26.97444803,1.081563123,0.001563123,466.4135054,7.290614717,15.63122558
5,BCW,middle,coarse,3,A4,202,4.228,,12,EliseLabRootsTray3_4.raw,3.52449175,-5.647622558,5.9896255,-24.78565185,4.228,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.044403616,1.905183872,1.050227445,45.06111333,42.90605198,-1.202215448,-27.38869703,0.366,-1.202215448,0.365814947,-0.000185053,10.50227445,-0.019434824,-1.850534798,1.08,-27.38869703,1.081107644,0.001107644,450.6111333,4.991165318,11.07643587
5,BCW,bottom,fine,3,A5,203,4.513,,13,EliseLabRootsTray3_5.raw,5.299881,-7.803493179,6.044303,-24.71615458,4.513,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.066771012,1.922575725,1.479526091,42.60083593,28.79356855,-3.358086068,-27.31919975,0.366,-3.358086068,0.36502823,-0.00097177,14.79526091,-0.143775934,-9.717701845,1.08,-27.31919975,1.081184058,0.001184058,426.0083593,5.044186826,11.8405818
5,BCW,bottom,coarse,3,A6,204,4.33,,14,EliseLabRootsTray3_6.raw,3.72220425,-7.201790204,5.9053405,-24.34740398,4.33,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.046894515,1.878374445,1.083014192,43.38047218,40.05531276,-2.756383094,-26.95044916,0.366,-2.756383094,0.365247804,-0.000752196,10.83014192,-0.081463947,-7.521964907,1.08,-26.95044916,1.08158951,0.00158951,433.8047218,6.895369015,15.89509904
5,BUD,top,fine,3,A7,205,4.293,,15,EliseLabRootsTray3_7.raw,5.209831,295.7765542,5.9247725,-21.91158525,4.293,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.06563651,1.884555388,1.528919397,43.8983319,28.7119988,300.2219613,-24.51463043,0.366,300.2219613,0.475687987,0.109687987,15.28919397,16.77040911,1096.879871,1.08,-24.51463043,1.084267678,0.004267678,438.983319,18.73439491,42.67678087
5,BUD,top,coarse,3,A8,206,4.92,,16,EliseLabRootsTray3_8.raw,4.4857585,1568.882188,6.7075725,-3.59494407,4.92,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.056514219,2.133548908,1.148662993,43.3648152,37.75242649,1573.327595,-6.197989246,0.366,1573.327595,0.937090765,0.571090765,11.48662993,65.59908274,5710.90765,1.08,-6.197989246,1.104402071,0.024402071,433.648152,105.819132,244.0207148
5,BUD,middle,fine,3,A9,207,4.303,,17,EliseLabRootsTray3_9.raw,4.01788025,724.1887138,5.6259985,-16.53304003,4.303,6.820987083,-2.465407111,4.407932833,-23.42695482,3.047333333,3.047333333,0.012598587,0.318080633,0.050619614,1.789521165,1.176379604,41.58775657,35.35232711,728.6341209,-19.13608521,0.366,728.6341209,0.631433485,0.265433485,11.76379604,31.22505375,2654.334846,1.08,-19.13608521,1.090180843,0.010180843,415.8775657,42.33984159,101.8084289
