run;date;hrs_after_incubation;pipe_nr;treatment;tinytag;minute;ppm
3;03.11.2025;24;;BCD;A;ppm_1;704
3;03.11.2025;24;;BCD;A;ppm_2;712
3;03.11.2025;24;;BCD;A;ppm_3;719
3;03.11.2025;24;;BCD;A;ppm_4;725
3;03.11.2025;24;;BCD;A;ppm_5;731
3;03.11.2025;24;;BCD;A;ppm_6;737
3;03.11.2025;24;;BCW;B;ppm _room;656
3;03.11.2025;24;;BCW;B;ppm_0;676
3;03.11.2025;24;;BCW;B;ppm_1;686
3;03.11.2025;24;;BCW;B;ppm_2;697
3;03.11.2025;24;;BCW;B;ppm_3;708
3;03.11.2025;24;;BCW;B;ppm_4;719
3;03.11.2025;24;;BCW;B;ppm_5;729
3;03.11.2025;24;;BCW;B;ppm_6;740
3;03.11.2025;24;;BUD;C;ppm _room;667
3;03.11.2025;24;;BUD;C;ppm_0;685
3;03.11.2025;24;;BUD;C;ppm_1;694
3;03.11.2025;24;;BUD;C;ppm_2;702
3;03.11.2025;24;;BUD;C;ppm_3;710
3;03.11.2025;24;;BUD;C;ppm_4;718
3;03.11.2025;24;;BUD;C;ppm_5;726
3;03.11.2025;24;;BUD;C;ppm_6;733
3;03.11.2025;24;;SUW;D;ppm _room;679
3;03.11.2025;24;;SUW;D;ppm_0;714
3;03.11.2025;24;;SUW;D;ppm_1;726
3;03.11.2025;24;;SUW;D;ppm_2;742
3;03.11.2025;24;;SUW;D;ppm_3;760
3;03.11.2025;24;;SUW;D;ppm_4;777
3;03.11.2025;24;;SUW;D;ppm_5;794
3;03.11.2025;24;;SUW;D;ppm_6;811
3;03.11.2025;24;;SCD;E;ppm _room;686
3;03.11.2025;24;;SCD;E;ppm_0;698
3;03.11.2025;24;;SCD;E;ppm_1;709
3;03.11.2025;24;;SCD;E;ppm_2;720
3;03.11.2025;24;;SCD;E;ppm_3;732
3;03.11.2025;24;;SCD;E;ppm_4;741
3;03.11.2025;24;;SCD;E;ppm_5;750
3;03.11.2025;24;;SCD;E;ppm_6;759
3;03.11.2025;24;;SUD;F;ppm _room;673
3;03.11.2025;24;;SUD;F;ppm_0;704
3;03.11.2025;24;;SUD;F;ppm_1;730
3;03.11.2025;24;;SUD;F;ppm_2;752
3;03.11.2025;24;;SUD;F;ppm_3;772
3;03.11.2025;24;;SUD;F;ppm_4;791
3;03.11.2025;24;;SUD;F;ppm_5;809
3;03.11.2025;24;;SUD;F;ppm_6;826
3;03.11.2025;24;;BUW;G;ppm _room;656
3;03.11.2025;24;;BUW;G;ppm_0;664
3;03.11.2025;24;;BUW;G;ppm_1;679
3;03.11.2025;24;;BUW;G;ppm_2;694
3;03.11.2025;24;;BUW;G;ppm_3;708
3;03.11.2025;24;;BUW;G;ppm_4;722
3;03.11.2025;24;;BUW;G;ppm_5;736
3;03.11.2025;24;;BUW;G;ppm_6;749
3;03.11.2025;24;;SCW;H;ppm _room;685
3;03.11.2025;24;;SCW;H;ppm_0;688
3;03.11.2025;24;;SCW;H;ppm_1;712
3;03.11.2025;24;;SCW;H;ppm_2;731
